4, 6.28571, 7.12, 6, 10, 2, 9, 11, 12, 15, 16, 18, 20, 23, 24, 10, 0, 1, 3, 6, 7, 12, 14, 15, 20, 22, 10, 6, 10, 12, 14, 15, 17, 20, 21, 22, 23, 10, 1, 2, 5, 10, 13, 15, 16, 19, 20, 23, 10, 3, 8, 9, 10, 11, 12, 14, 16, 22, 24, 10, 4, 6, 7, 9, 13, 14, 15, 18, 22, 24, 
4, 6.76471, 7.66667, 6, 10, 3, 7, 11, 12, 14, 16, 19, 20, 22, 24, 10, 0, 1, 5, 6, 8, 9, 12, 15, 16, 20, 10, 1, 2, 3, 5, 12, 15, 16, 17, 19, 24, 10, 0, 1, 3, 5, 17, 19, 20, 22, 23, 24, 10, 1, 2, 3, 7, 8, 9, 11, 13, 18, 23, 10, 0, 1, 2, 3, 4, 5, 8, 10, 15, 19, 
4, 6, 7.16667, 6, 10, 3, 4, 5, 7, 10, 12, 13, 15, 17, 18, 10, 0, 1, 4, 8, 11, 12, 14, 17, 21, 22, 10, 2, 4, 6, 8, 9, 10, 19, 20, 21, 24, 10, 0, 7, 8, 10, 12, 13, 14, 18, 20, 24, 10, 6, 10, 11, 12, 14, 17, 20, 22, 23, 24, 10, 0, 1, 3, 5, 7, 9, 11, 14, 20, 22, 
4, 6.61538, 6.96, 6, 10, 2, 3, 4, 5, 11, 12, 14, 17, 18, 24, 10, 0, 1, 5, 6, 9, 13, 14, 18, 20, 23, 10, 2, 3, 4, 9, 10, 11, 14, 17, 18, 23, 10, 6, 8, 9, 10, 14, 16, 21, 22, 23, 24, 10, 0, 2, 6, 9, 14, 15, 18, 19, 21, 22, 10, 0, 1, 7, 11, 15, 16, 17, 18, 20, 21, 
4, 7.25, 8.54545, 6, 10, 3, 10, 11, 13, 15, 16, 18, 19, 21, 23, 10, 0, 2, 3, 4, 6, 8, 12, 13, 20, 21, 10, 0, 4, 5, 6, 10, 11, 14, 16, 19, 23, 10, 0, 1, 4, 8, 9, 11, 12, 13, 18, 20, 10, 0, 2, 4, 9, 12, 13, 18, 19, 20, 24, 10, 2, 4, 10, 12, 14, 15, 16, 20, 21, 23, 
4, 6.9011, 7.82609, 6, 10, 0, 2, 7, 8, 9, 10, 14, 15, 21, 23, 10, 0, 2, 3, 5, 6, 7, 11, 19, 20, 24, 10, 4, 5, 6, 8, 10, 12, 15, 16, 22, 23, 10, 3, 4, 5, 8, 9, 10, 12, 15, 22, 24, 10, 0, 1, 3, 4, 6, 7, 8, 11, 19, 21, 10, 2, 6, 8, 12, 13, 15, 20, 21, 23, 24, 
4, 7, 8.9, 6, 10, 4, 5, 8, 9, 10, 15, 19, 21, 22, 23, 10, 0, 3, 9, 10, 11, 15, 16, 18, 21, 23, 10, 1, 2, 3, 8, 9, 10, 12, 15, 21, 24, 10, 1, 2, 3, 9, 10, 11, 14, 19, 21, 23, 10, 0, 2, 3, 8, 10, 12, 15, 18, 19, 23, 10, 2, 6, 7, 8, 9, 12, 16, 17, 19, 24, 
4, 6.28571, 7.25, 6, 10, 2, 3, 4, 9, 10, 11, 14, 16, 17, 24, 10, 0, 1, 3, 9, 14, 17, 19, 20, 21, 22, 10, 4, 5, 7, 11, 12, 16, 18, 19, 22, 23, 10, 0, 4, 8, 12, 14, 16, 18, 20, 22, 24, 10, 1, 3, 5, 7, 10, 12, 17, 18, 19, 23, 10, 1, 3, 4, 9, 13, 15, 16, 20, 22, 24, 
4, 7.66667, 8.33333, 6, 10, 4, 7, 8, 9, 17, 18, 20, 21, 23, 24, 10, 1, 3, 5, 9, 12, 13, 18, 19, 20, 22, 10, 0, 2, 7, 8, 14, 15, 18, 21, 23, 24, 10, 0, 2, 7, 8, 12, 15, 17, 18, 21, 23, 10, 0, 3, 6, 8, 11, 14, 16, 18, 19, 24, 10, 5, 6, 7, 8, 9, 10, 17, 18, 23, 24, 
4, 6.57143, 7.83333, 6, 10, 0, 1, 4, 5, 7, 9, 15, 17, 20, 22, 10, 2, 3, 4, 8, 14, 15, 16, 21, 22, 23, 10, 0, 4, 6, 9, 12, 13, 15, 18, 21, 22, 10, 1, 2, 4, 5, 6, 11, 15, 16, 20, 21, 10, 0, 3, 6, 7, 9, 11, 12, 15, 19, 22, 10, 0, 3, 5, 6, 10, 11, 12, 16, 20, 21, 
4, 6.44444, 7.2, 6, 10, 1, 3, 7, 9, 13, 16, 18, 19, 20, 24, 10, 0, 3, 4, 6, 7, 9, 15, 17, 23, 24, 10, 3, 4, 5, 8, 12, 16, 20, 21, 23, 24, 10, 0, 2, 3, 12, 14, 15, 17, 19, 21, 23, 10, 1, 4, 7, 10, 11, 12, 17, 18, 20, 23, 10, 1, 2, 3, 7, 8, 15, 17, 21, 22, 23, 
4, 6, 7.04, 6, 10, 4, 6, 7, 11, 13, 14, 16, 17, 18, 24, 10, 1, 3, 8, 10, 13, 16, 19, 21, 23, 24, 10, 2, 4, 7, 16, 17, 19, 21, 22, 23, 24, 10, 0, 3, 5, 6, 7, 12, 18, 19, 21, 23, 10, 3, 5, 9, 11, 14, 16, 18, 20, 21, 22, 10, 3, 6, 10, 11, 12, 15, 17, 18, 19, 24, 
4, 6.52941, 6.72, 6, 10, 3, 5, 6, 7, 9, 11, 12, 15, 16, 18, 10, 0, 2, 8, 9, 13, 15, 17, 21, 23, 24, 10, 0, 2, 4, 11, 13, 16, 18, 20, 23, 24, 10, 2, 5, 6, 8, 11, 14, 19, 21, 22, 24, 10, 4, 5, 6, 10, 12, 16, 21, 22, 23, 24, 10, 1, 3, 4, 9, 10, 12, 15, 16, 21, 22, 
4, 7.125, 7.88889, 6, 10, 6, 9, 13, 14, 16, 18, 21, 22, 23, 24, 10, 1, 4, 11, 13, 14, 18, 20, 21, 22, 24, 10, 0, 1, 8, 9, 11, 13, 15, 16, 18, 23, 10, 0, 1, 6, 7, 9, 13, 14, 16, 18, 22, 10, 2, 3, 6, 7, 8, 10, 13, 14, 19, 24, 10, 0, 3, 4, 5, 8, 9, 12, 17, 23, 24, 
4, 6.44444, 7.41667, 6, 10, 1, 10, 11, 12, 13, 16, 19, 20, 22, 23, 10, 0, 3, 4, 5, 6, 7, 10, 13, 18, 19, 10, 0, 3, 6, 7, 11, 12, 14, 16, 18, 23, 10, 2, 4, 5, 6, 9, 10, 12, 17, 19, 21, 10, 3, 4, 5, 6, 8, 10, 11, 13, 17, 22, 10, 0, 5, 8, 9, 11, 12, 13, 16, 21, 24, 
4, 6.33333, 7.65217, 6, 10, 0, 2, 3, 4, 5, 7, 10, 14, 19, 20, 10, 2, 6, 7, 9, 12, 16, 18, 19, 21, 23, 10, 1, 2, 3, 5, 6, 12, 15, 17, 20, 22, 10, 0, 1, 3, 6, 7, 13, 14, 15, 16, 19, 10, 2, 3, 4, 5, 6, 9, 10, 18, 21, 24, 10, 1, 6, 12, 14, 15, 17, 19, 22, 23, 24, 
4, 6.28571, 6.64, 6, 10, 2, 5, 6, 7, 9, 11, 16, 18, 19, 23, 10, 0, 6, 7, 8, 12, 20, 21, 22, 23, 24, 10, 0, 2, 3, 12, 14, 19, 20, 21, 23, 24, 10, 3, 5, 9, 10, 11, 15, 19, 20, 21, 24, 10, 2, 3, 4, 5, 8, 13, 15, 16, 17, 20, 10, 1, 6, 7, 9, 10, 13, 15, 21, 22, 24, 
4, 6.52941, 6.88, 6, 10, 1, 2, 4, 7, 9, 11, 12, 16, 17, 19, 10, 0, 4, 6, 7, 9, 10, 12, 13, 14, 18, 10, 0, 2, 6, 9, 10, 16, 18, 20, 21, 23, 10, 6, 7, 13, 15, 16, 20, 21, 22, 23, 24, 10, 0, 2, 4, 5, 7, 8, 10, 12, 13, 23, 10, 0, 3, 11, 12, 17, 18, 19, 21, 22, 23, 
4, 6.64706, 8.81818, 6, 10, 1, 3, 4, 11, 13, 16, 18, 20, 23, 24, 10, 2, 3, 6, 8, 10, 13, 16, 20, 22, 23, 10, 1, 2, 5, 8, 12, 13, 18, 19, 22, 23, 10, 0, 1, 10, 11, 12, 16, 18, 21, 22, 24, 10, 5, 9, 10, 12, 13, 16, 20, 21, 22, 23, 10, 0, 1, 3, 7, 12, 13, 19, 20, 21, 24, 
