4, 12.2222, 13.75, 8, 10, 0, 2, 3, 12, 18, 19, 20, 22, 23, 24, 10, 1, 2, 3, 6, 8, 9, 11, 13, 16, 20, 10, 0, 1, 2, 4, 7, 8, 12, 13, 17, 20, 10, 0, 4, 7, 9, 10, 12, 13, 16, 19, 20, 10, 0, 2, 4, 8, 9, 10, 13, 15, 17, 20, 10, 0, 1, 2, 4, 6, 8, 9, 10, 11, 20, 10, 2, 4, 5, 8, 11, 16, 18, 20, 23, 24, 10, 3, 9, 10, 11, 12, 13, 14, 18, 19, 22, 
4, 8.65217, 11.76, 8, 10, 0, 2, 10, 11, 13, 14, 18, 19, 22, 23, 10, 0, 7, 10, 11, 12, 15, 16, 18, 21, 24, 10, 1, 4, 5, 6, 13, 16, 19, 20, 21, 22, 10, 0, 2, 3, 4, 7, 13, 20, 21, 23, 24, 10, 0, 2, 3, 5, 8, 10, 11, 12, 19, 23, 10, 1, 2, 4, 7, 8, 11, 12, 20, 21, 22, 10, 0, 4, 5, 6, 8, 9, 12, 17, 19, 23, 10, 0, 1, 4, 6, 12, 15, 17, 18, 21, 22, 
4, 10.3, 12.5833, 8, 10, 0, 5, 6, 9, 10, 12, 15, 17, 21, 23, 10, 2, 3, 5, 6, 7, 9, 11, 13, 16, 21, 10, 0, 2, 4, 7, 9, 11, 13, 14, 22, 24, 10, 5, 7, 8, 10, 12, 13, 14, 18, 19, 24, 10, 3, 11, 12, 13, 15, 16, 17, 19, 21, 22, 10, 0, 2, 4, 7, 9, 11, 14, 17, 18, 22, 10, 4, 5, 7, 9, 12, 13, 15, 21, 22, 24, 10, 1, 2, 5, 8, 10, 11, 17, 19, 21, 23, 
4, 10.6, 13.9167, 8, 10, 0, 2, 5, 7, 11, 12, 17, 22, 23, 24, 10, 5, 6, 7, 9, 11, 14, 15, 19, 23, 24, 10, 0, 1, 3, 5, 9, 12, 13, 19, 21, 24, 10, 0, 2, 3, 4, 6, 8, 10, 12, 13, 24, 10, 2, 4, 5, 6, 7, 9, 11, 17, 20, 24, 10, 1, 5, 6, 8, 9, 10, 11, 15, 16, 24, 10, 1, 3, 4, 7, 12, 15, 16, 19, 23, 24, 10, 0, 1, 2, 6, 11, 12, 15, 19, 23, 24, 
4, 9.84127, 12.24, 8, 10, 0, 1, 2, 8, 9, 15, 17, 18, 19, 23, 10, 1, 7, 8, 10, 11, 12, 13, 16, 20, 22, 10, 0, 3, 7, 9, 10, 11, 12, 13, 15, 22, 10, 0, 4, 6, 8, 9, 11, 13, 16, 18, 19, 10, 2, 9, 11, 12, 14, 16, 19, 20, 22, 24, 10, 0, 1, 3, 5, 13, 15, 17, 18, 19, 21, 10, 0, 1, 4, 6, 11, 12, 15, 17, 21, 22, 10, 0, 3, 4, 6, 9, 10, 12, 13, 19, 20, 
4, 9.66667, 12.08, 8, 10, 0, 3, 6, 12, 13, 17, 18, 19, 21, 24, 10, 0, 2, 5, 10, 11, 13, 14, 15, 20, 23, 10, 4, 5, 7, 10, 14, 16, 19, 20, 21, 22, 10, 2, 3, 7, 13, 14, 15, 16, 19, 20, 24, 10, 2, 3, 5, 6, 7, 11, 13, 14, 15, 17, 10, 1, 3, 6, 8, 11, 12, 16, 17, 20, 22, 10, 0, 3, 5, 9, 12, 20, 21, 22, 23, 24, 10, 0, 3, 7, 10, 11, 12, 13, 21, 22, 24, 
4, 9.95238, 12.32, 8, 10, 2, 3, 5, 6, 9, 11, 13, 20, 21, 23, 10, 5, 6, 7, 8, 9, 10, 16, 18, 19, 24, 10, 2, 4, 7, 10, 11, 13, 18, 20, 21, 23, 10, 0, 1, 2, 4, 5, 7, 10, 12, 18, 20, 10, 1, 6, 8, 11, 13, 14, 19, 20, 21, 24, 10, 1, 4, 5, 6, 9, 11, 13, 18, 19, 20, 10, 0, 1, 7, 14, 17, 18, 19, 22, 23, 24, 10, 2, 8, 9, 10, 13, 14, 15, 16, 18, 20, 
4, 10.3, 11.92, 8, 10, 3, 8, 11, 12, 15, 16, 18, 19, 22, 23, 10, 0, 4, 6, 7, 9, 14, 17, 18, 19, 24, 10, 0, 1, 3, 4, 5, 8, 10, 12, 16, 22, 10, 0, 2, 3, 8, 9, 10, 12, 16, 17, 20, 10, 0, 2, 3, 4, 7, 8, 11, 12, 16, 24, 10, 1, 2, 5, 6, 7, 8, 13, 17, 21, 24, 10, 0, 1, 4, 7, 10, 11, 13, 16, 18, 20, 10, 0, 7, 11, 12, 15, 18, 19, 20, 22, 23, 
4, 10.2, 12.16, 8, 10, 4, 8, 9, 10, 13, 14, 17, 18, 21, 24, 10, 1, 3, 5, 10, 11, 12, 14, 18, 21, 24, 10, 7, 8, 9, 10, 11, 13, 17, 18, 21, 22, 10, 0, 4, 7, 8, 12, 16, 17, 19, 20, 24, 10, 2, 3, 6, 8, 9, 13, 19, 20, 23, 24, 10, 0, 3, 7, 10, 12, 13, 15, 19, 21, 24, 10, 0, 1, 3, 5, 9, 17, 18, 22, 23, 24, 10, 0, 1, 5, 7, 10, 12, 13, 18, 20, 22, 
4, 10.4, 12.4, 8, 10, 3, 4, 5, 8, 11, 12, 14, 15, 18, 24, 10, 3, 4, 5, 11, 15, 17, 18, 19, 20, 22, 10, 0, 2, 6, 8, 9, 13, 14, 19, 20, 22, 10, 0, 4, 8, 9, 12, 13, 14, 15, 19, 20, 10, 1, 3, 6, 7, 8, 9, 14, 18, 21, 22, 10, 8, 9, 11, 12, 13, 15, 18, 19, 20, 21, 10, 2, 9, 10, 12, 15, 16, 17, 18, 22, 23, 10, 1, 3, 4, 5, 10, 13, 15, 19, 20, 24, 
