4, 12.6335, 17.6, 10, 10, 0, 1, 4, 8, 9, 12, 13, 20, 21, 22, 10, 0, 1, 2, 4, 9, 11, 17, 20, 21, 23, 10, 6, 7, 8, 9, 10, 14, 15, 18, 19, 20, 10, 1, 4, 5, 9, 10, 14, 15, 18, 20, 21, 10, 2, 7, 8, 9, 11, 14, 15, 16, 17, 24, 10, 0, 1, 3, 6, 8, 10, 15, 16, 17, 24, 10, 0, 1, 5, 6, 9, 10, 14, 21, 23, 24, 10, 1, 2, 5, 6, 7, 10, 12, 17, 21, 24, 10, 3, 5, 8, 10, 11, 12, 19, 20, 22, 23, 10, 4, 5, 6, 7, 11, 13, 19, 20, 22, 23, 
4, 15.1818, 19.6667, 10, 10, 2, 3, 8, 16, 17, 18, 19, 20, 21, 22, 10, 3, 5, 6, 8, 13, 17, 18, 19, 21, 22, 10, 1, 2, 5, 8, 9, 10, 13, 18, 20, 23, 10, 1, 2, 7, 9, 10, 12, 17, 18, 20, 21, 10, 1, 3, 7, 8, 9, 13, 15, 16, 21, 22, 10, 0, 1, 4, 6, 9, 10, 11, 12, 16, 17, 10, 1, 3, 4, 5, 7, 15, 16, 17, 21, 22, 10, 0, 2, 4, 7, 8, 13, 14, 16, 19, 20, 10, 3, 4, 9, 14, 17, 18, 20, 21, 22, 23, 10, 1, 6, 8, 9, 10, 12, 15, 19, 20, 22, 
4, 15.4545, 19.2, 10, 10, 0, 1, 2, 7, 9, 11, 15, 20, 21, 23, 10, 1, 2, 5, 10, 13, 15, 16, 19, 21, 24, 10, 0, 9, 10, 13, 14, 17, 18, 20, 21, 22, 10, 0, 4, 5, 6, 13, 15, 16, 19, 21, 22, 10, 0, 2, 6, 9, 12, 14, 17, 19, 20, 23, 10, 0, 3, 4, 10, 12, 14, 15, 16, 21, 24, 10, 0, 1, 2, 9, 12, 13, 17, 18, 21, 23, 10, 0, 2, 5, 6, 9, 10, 13, 18, 20, 22, 10, 2, 4, 5, 8, 10, 13, 14, 17, 20, 23, 10, 1, 2, 5, 7, 8, 10, 13, 14, 18, 21, 
4, 13.4167, 18.08, 10, 10, 3, 4, 7, 8, 10, 11, 13, 21, 22, 24, 10, 2, 3, 4, 5, 7, 9, 11, 16, 19, 24, 10, 0, 1, 4, 6, 7, 12, 14, 15, 16, 19, 10, 0, 3, 4, 6, 7, 11, 12, 17, 18, 21, 10, 0, 4, 5, 9, 10, 14, 15, 16, 18, 19, 10, 1, 3, 8, 11, 12, 13, 14, 15, 23, 24, 10, 2, 5, 6, 7, 8, 14, 17, 19, 21, 24, 10, 1, 4, 9, 11, 13, 16, 18, 19, 21, 22, 10, 0, 1, 4, 5, 6, 7, 9, 17, 20, 24, 10, 1, 9, 11, 13, 14, 15, 16, 17, 21, 23, 
4, 15.2727, 18.72, 10, 10, 2, 3, 6, 9, 14, 15, 17, 22, 23, 24, 10, 0, 8, 9, 13, 16, 17, 20, 21, 22, 23, 10, 0, 1, 4, 6, 7, 8, 15, 17, 18, 22, 10, 1, 4, 7, 9, 10, 11, 16, 18, 19, 20, 10, 0, 5, 8, 14, 15, 16, 17, 18, 20, 24, 10, 0, 5, 7, 8, 9, 11, 12, 20, 23, 24, 10, 0, 1, 2, 4, 7, 9, 10, 11, 19, 22, 10, 1, 3, 4, 7, 11, 13, 14, 18, 20, 21, 10, 1, 7, 8, 9, 10, 13, 15, 16, 18, 21, 10, 0, 1, 4, 8, 9, 11, 15, 16, 18, 23, 
4, 13.6957, 17.92, 10, 10, 0, 1, 2, 6, 7, 10, 12, 13, 16, 19, 10, 1, 6, 12, 14, 16, 17, 20, 22, 23, 24, 10, 0, 8, 9, 10, 11, 16, 17, 18, 20, 21, 10, 0, 2, 3, 5, 6, 11, 12, 17, 20, 22, 10, 3, 4, 5, 6, 10, 11, 12, 15, 16, 19, 10, 3, 4, 6, 10, 12, 13, 14, 15, 21, 23, 10, 2, 3, 7, 8, 9, 10, 13, 15, 20, 23, 10, 0, 9, 13, 15, 17, 18, 21, 22, 23, 24, 10, 0, 3, 4, 9, 10, 14, 15, 16, 18, 21, 10, 3, 5, 6, 7, 12, 15, 20, 21, 22, 23, 
4, 13.7826, 18.64, 10, 10, 0, 4, 9, 10, 15, 16, 17, 19, 20, 24, 10, 3, 4, 6, 12, 13, 14, 17, 20, 21, 23, 10, 3, 8, 9, 11, 12, 17, 19, 21, 22, 24, 10, 3, 7, 8, 10, 13, 14, 17, 19, 21, 22, 10, 1, 3, 6, 7, 11, 12, 14, 20, 23, 24, 10, 0, 2, 3, 5, 9, 10, 14, 19, 20, 23, 10, 1, 2, 8, 9, 16, 17, 20, 22, 23, 24, 10, 5, 7, 9, 11, 16, 18, 19, 21, 23, 24, 10, 0, 5, 7, 9, 13, 18, 19, 20, 21, 24, 10, 0, 3, 8, 12, 13, 16, 17, 22, 23, 24, 
4, 13.6087, 18, 10, 10, 0, 5, 6, 7, 11, 13, 14, 20, 21, 24, 10, 4, 14, 15, 16, 17, 18, 19, 20, 23, 24, 10, 1, 3, 4, 6, 8, 12, 15, 17, 20, 21, 10, 0, 1, 4, 8, 10, 13, 16, 17, 19, 23, 10, 1, 2, 8, 9, 11, 13, 14, 19, 20, 24, 10, 0, 3, 5, 8, 12, 14, 16, 17, 21, 22, 10, 0, 2, 3, 4, 6, 10, 14, 16, 19, 21, 10, 0, 2, 7, 8, 9, 13, 14, 17, 22, 24, 10, 0, 2, 3, 4, 5, 6, 7, 9, 14, 16, 10, 1, 2, 3, 5, 7, 9, 10, 14, 15, 23, 
4, 14.0833, 17.84, 10, 10, 0, 3, 4, 6, 9, 11, 16, 18, 20, 23, 10, 1, 2, 6, 7, 8, 15, 16, 18, 21, 23, 10, 2, 7, 8, 11, 13, 15, 20, 22, 23, 24, 10, 2, 5, 6, 11, 12, 15, 16, 22, 23, 24, 10, 1, 6, 8, 11, 13, 15, 17, 18, 19, 23, 10, 0, 5, 6, 9, 10, 12, 19, 20, 21, 22, 10, 0, 1, 2, 3, 4, 10, 13, 17, 19, 20, 10, 2, 4, 6, 11, 13, 14, 17, 18, 19, 22, 10, 0, 2, 8, 11, 13, 15, 19, 21, 22, 23, 10, 4, 5, 7, 8, 9, 10, 14, 17, 19, 21, 
4, 14.7273, 18.48, 10, 10, 0, 5, 7, 11, 13, 16, 17, 19, 23, 24, 10, 1, 5, 8, 9, 12, 15, 18, 20, 22, 23, 10, 3, 5, 6, 7, 9, 10, 13, 17, 21, 24, 10, 3, 7, 9, 13, 17, 19, 20, 21, 22, 23, 10, 3, 4, 6, 8, 10, 11, 15, 20, 21, 23, 10, 2, 3, 6, 7, 11, 15, 16, 17, 20, 21, 10, 4, 6, 10, 12, 13, 14, 15, 17, 19, 23, 10, 1, 3, 5, 6, 10, 11, 16, 19, 21, 23, 10, 4, 6, 7, 10, 12, 15, 16, 18, 19, 21, 10, 0, 1, 2, 3, 4, 10, 11, 16, 19, 22, 
