4, 8.5, 11.36, 8, 10, 5, 8, 11, 12, 13, 14, 15, 20, 21, 22, 10, 0, 3, 4, 5, 6, 7, 8, 14, 18, 20, 10, 1, 2, 10, 11, 12, 15, 17, 20, 22, 24, 10, 1, 3, 6, 7, 14, 15, 16, 17, 21, 22, 10, 4, 8, 9, 14, 15, 16, 18, 20, 22, 23, 10, 0, 2, 7, 8, 9, 12, 17, 19, 20, 23, 10, 3, 6, 9, 10, 11, 13, 15, 16, 17, 19, 10, 1, 4, 5, 6, 9, 12, 13, 16, 21, 22, 
4, 10.4, 12.5, 8, 10, 0, 2, 6, 8, 11, 14, 16, 18, 22, 23, 10, 1, 2, 3, 4, 12, 15, 19, 21, 22, 23, 10, 1, 4, 5, 7, 12, 15, 16, 18, 19, 24, 10, 0, 1, 5, 6, 12, 16, 18, 19, 21, 24, 10, 5, 6, 13, 16, 19, 20, 21, 22, 23, 24, 10, 0, 2, 7, 9, 10, 13, 16, 19, 20, 23, 10, 0, 2, 3, 6, 8, 11, 15, 18, 20, 21, 10, 5, 7, 9, 10, 12, 13, 15, 18, 19, 24, 
4, 9.27273, 12.4, 8, 10, 0, 4, 5, 6, 9, 11, 12, 13, 14, 16, 10, 1, 3, 4, 8, 13, 14, 16, 17, 20, 23, 10, 0, 3, 4, 5, 7, 12, 13, 15, 17, 18, 10, 0, 1, 2, 3, 10, 11, 12, 17, 20, 21, 10, 1, 2, 3, 4, 7, 12, 14, 20, 22, 24, 10, 1, 9, 11, 12, 13, 16, 20, 21, 23, 24, 10, 1, 10, 11, 12, 13, 15, 17, 18, 22, 23, 10, 1, 3, 4, 8, 9, 13, 14, 15, 18, 19, 
4, 10.9, 12.15, 8, 10, 1, 5, 6, 7, 9, 10, 12, 13, 14, 21, 10, 0, 1, 2, 3, 8, 11, 13, 15, 16, 19, 10, 1, 4, 6, 9, 14, 16, 18, 20, 22, 24, 10, 7, 9, 10, 11, 13, 14, 17, 20, 21, 22, 10, 0, 3, 7, 8, 10, 13, 15, 19, 23, 24, 10, 1, 2, 7, 10, 11, 20, 21, 22, 23, 24, 10, 1, 7, 9, 10, 12, 14, 20, 21, 22, 23, 10, 0, 3, 7, 8, 10, 11, 12, 15, 17, 19, 
4, 10.1579, 13.1667, 8, 10, 0, 1, 2, 3, 10, 11, 13, 19, 21, 23, 10, 1, 6, 8, 11, 12, 13, 15, 18, 23, 24, 10, 1, 2, 8, 10, 11, 13, 19, 21, 23, 24, 10, 7, 9, 11, 12, 13, 16, 17, 18, 21, 24, 10, 1, 2, 4, 6, 9, 10, 12, 13, 17, 21, 10, 2, 5, 6, 7, 8, 9, 10, 12, 16, 17, 10, 1, 4, 6, 8, 10, 13, 14, 15, 22, 24, 10, 4, 5, 6, 8, 9, 10, 14, 18, 22, 23, 
4, 9.95238, 12, 8, 10, 3, 6, 7, 13, 16, 18, 19, 21, 22, 24, 10, 0, 6, 7, 8, 10, 13, 14, 15, 22, 23, 10, 1, 2, 5, 8, 9, 18, 19, 20, 21, 24, 10, 0, 2, 5, 6, 8, 10, 18, 19, 20, 22, 10, 0, 3, 4, 10, 15, 16, 17, 19, 20, 23, 10, 2, 3, 4, 8, 9, 13, 16, 19, 20, 23, 10, 2, 3, 5, 8, 13, 14, 18, 20, 23, 24, 10, 0, 1, 4, 6, 11, 12, 19, 21, 23, 24, 
4, 9.7619, 13.25, 8, 10, 2, 5, 6, 10, 13, 16, 17, 18, 19, 24, 10, 2, 3, 7, 8, 11, 16, 17, 20, 22, 24, 10, 0, 2, 5, 6, 7, 9, 15, 19, 20, 22, 10, 3, 5, 15, 16, 17, 18, 19, 20, 23, 24, 10, 1, 2, 3, 4, 5, 7, 15, 18, 19, 20, 10, 0, 1, 5, 7, 8, 10, 16, 17, 22, 24, 10, 0, 1, 4, 6, 7, 13, 18, 19, 21, 22, 10, 0, 2, 3, 5, 6, 8, 11, 14, 15, 18, 
4, 9.54545, 12.24, 8, 10, 7, 8, 10, 11, 12, 13, 14, 15, 20, 22, 10, 9, 11, 13, 14, 16, 17, 19, 20, 21, 23, 10, 0, 3, 8, 10, 11, 13, 15, 17, 18, 20, 10, 2, 6, 7, 8, 12, 14, 17, 21, 23, 24, 10, 3, 5, 6, 7, 15, 16, 20, 21, 23, 24, 10, 1, 2, 5, 8, 9, 10, 11, 13, 14, 21, 10, 0, 6, 8, 9, 10, 11, 12, 14, 17, 21, 10, 0, 4, 5, 6, 10, 15, 18, 19, 20, 21, 
4, 11.4211, 13.8333, 8, 10, 0, 1, 2, 3, 4, 5, 7, 10, 14, 24, 10, 0, 1, 9, 13, 15, 19, 21, 22, 23, 24, 10, 1, 3, 4, 12, 13, 17, 20, 22, 23, 24, 10, 0, 2, 4, 9, 16, 18, 20, 21, 23, 24, 10, 0, 3, 8, 10, 12, 13, 15, 16, 22, 23, 10, 0, 7, 8, 12, 13, 15, 17, 21, 23, 24, 10, 0, 3, 4, 8, 11, 17, 19, 20, 21, 22, 10, 0, 3, 4, 8, 9, 13, 15, 16, 21, 23, 
4, 10.4, 11.76, 8, 10, 0, 4, 11, 12, 16, 18, 19, 21, 23, 24, 10, 0, 4, 6, 11, 12, 14, 16, 17, 19, 23, 10, 0, 2, 5, 7, 8, 9, 12, 17, 23, 24, 10, 1, 5, 6, 11, 12, 17, 18, 19, 22, 23, 10, 0, 1, 2, 11, 12, 13, 15, 17, 22, 23, 10, 0, 2, 3, 8, 9, 10, 18, 19, 20, 21, 10, 1, 5, 6, 10, 11, 13, 16, 21, 22, 24, 10, 1, 3, 10, 13, 14, 15, 17, 20, 23, 24, 
