4, 6.76471, 8.17391, 6, 10, 2, 3, 7, 8, 13, 16, 17, 20, 22, 24, 10, 1, 4, 7, 9, 14, 16, 17, 19, 22, 23, 10, 1, 2, 6, 7, 14, 16, 17, 21, 22, 23, 10, 0, 1, 6, 8, 9, 13, 14, 16, 22, 24, 10, 2, 4, 5, 10, 12, 16, 17, 18, 21, 22, 10, 0, 5, 7, 12, 13, 16, 18, 19, 20, 23, 
4, 6.875, 8.72727, 6, 10, 2, 5, 8, 9, 11, 15, 16, 17, 22, 24, 10, 1, 3, 9, 10, 15, 16, 17, 18, 23, 24, 10, 1, 2, 5, 8, 10, 12, 15, 18, 23, 24, 10, 2, 5, 7, 8, 9, 10, 12, 18, 19, 20, 10, 2, 5, 6, 9, 10, 14, 19, 20, 22, 24, 10, 1, 3, 5, 8, 11, 12, 14, 15, 21, 23, 
4, 6.33333, 7.08333, 6, 10, 0, 1, 2, 3, 6, 11, 16, 17, 20, 21, 10, 0, 1, 3, 4, 5, 8, 10, 15, 17, 20, 10, 0, 6, 7, 8, 9, 11, 13, 14, 17, 20, 10, 0, 3, 5, 7, 10, 12, 16, 18, 21, 23, 10, 0, 3, 4, 5, 8, 13, 15, 18, 21, 22, 10, 2, 4, 6, 7, 9, 13, 14, 18, 19, 22, 
4, 6.22222, 8.27273, 6, 10, 0, 1, 5, 9, 11, 13, 15, 16, 22, 24, 10, 1, 4, 6, 7, 11, 14, 15, 17, 20, 23, 10, 1, 4, 6, 8, 12, 13, 15, 20, 21, 22, 10, 0, 1, 3, 7, 9, 10, 14, 15, 16, 23, 10, 0, 3, 4, 10, 11, 12, 16, 20, 22, 24, 10, 1, 3, 7, 8, 17, 20, 21, 22, 23, 24, 
4, 6.57143, 8, 6, 10, 1, 5, 6, 8, 10, 13, 18, 19, 20, 23, 10, 0, 3, 4, 5, 14, 17, 18, 19, 21, 22, 10, 2, 3, 4, 12, 13, 14, 16, 17, 19, 23, 10, 1, 5, 8, 12, 14, 15, 17, 18, 21, 22, 10, 1, 2, 7, 10, 11, 14, 17, 21, 22, 23, 10, 2, 4, 10, 14, 17, 18, 19, 22, 23, 24, 
4, 6.57143, 7.2, 6, 10, 0, 1, 4, 6, 7, 8, 10, 14, 18, 23, 10, 5, 6, 7, 10, 12, 13, 14, 15, 21, 24, 10, 2, 3, 4, 6, 8, 11, 15, 16, 17, 21, 10, 1, 4, 5, 6, 12, 16, 18, 19, 23, 24, 10, 4, 5, 6, 11, 12, 13, 17, 22, 23, 24, 10, 2, 3, 4, 6, 9, 11, 14, 15, 20, 24, 
4, 6.9011, 8.90909, 6, 10, 1, 3, 4, 5, 6, 8, 9, 17, 20, 22, 10, 5, 8, 10, 11, 13, 14, 19, 20, 22, 23, 10, 0, 6, 9, 12, 14, 15, 16, 18, 20, 24, 10, 3, 9, 11, 14, 15, 16, 17, 22, 23, 24, 10, 4, 5, 8, 11, 14, 16, 17, 18, 22, 23, 10, 1, 3, 6, 9, 11, 14, 17, 19, 22, 23, 
4, 6.57143, 7.04, 6, 10, 0, 2, 5, 7, 9, 14, 18, 19, 22, 23, 10, 4, 6, 8, 11, 12, 16, 17, 18, 21, 22, 10, 1, 2, 7, 13, 15, 17, 19, 20, 22, 23, 10, 4, 7, 10, 13, 14, 15, 18, 20, 22, 23, 10, 1, 3, 9, 10, 11, 14, 15, 18, 20, 24, 10, 4, 7, 8, 10, 12, 14, 16, 17, 18, 20, 
4, 7, 8.63636, 6, 10, 6, 7, 9, 13, 14, 15, 18, 20, 22, 23, 10, 2, 6, 13, 14, 15, 16, 18, 21, 22, 23, 10, 2, 3, 4, 5, 9, 15, 16, 17, 20, 24, 10, 0, 3, 4, 5, 7, 12, 13, 15, 18, 20, 10, 0, 1, 3, 7, 9, 13, 15, 20, 21, 22, 10, 0, 1, 4, 12, 14, 15, 17, 19, 21, 22, 
4, 6.28571, 7.25, 6, 10, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19, 10, 4, 8, 11, 12, 13, 14, 16, 20, 22, 23, 10, 0, 3, 5, 6, 8, 9, 11, 12, 19, 22, 10, 0, 2, 4, 5, 7, 15, 20, 21, 22, 24, 10, 0, 1, 5, 7, 9, 15, 17, 18, 20, 24, 10, 0, 1, 9, 11, 12, 14, 15, 18, 22, 23, 
4, 6.22222, 7.75, 6, 10, 0, 2, 3, 4, 5, 9, 14, 17, 19, 24, 10, 5, 6, 7, 9, 10, 16, 17, 19, 22, 24, 10, 2, 6, 7, 9, 13, 14, 15, 16, 19, 20, 10, 0, 8, 13, 15, 17, 18, 19, 20, 22, 24, 10, 1, 5, 6, 9, 11, 13, 14, 17, 19, 23, 10, 2, 4, 6, 11, 15, 16, 17, 18, 21, 24, 
4, 6.61538, 7.41667, 6, 10, 5, 7, 9, 10, 12, 13, 16, 18, 20, 23, 10, 1, 2, 5, 7, 10, 11, 13, 18, 20, 23, 10, 4, 6, 8, 9, 10, 15, 17, 19, 20, 23, 10, 2, 3, 4, 6, 7, 12, 15, 17, 18, 21, 10, 0, 1, 5, 9, 10, 15, 21, 22, 23, 24, 10, 0, 2, 7, 9, 13, 15, 17, 20, 22, 24, 
4, 6.33333, 7.33333, 6, 10, 0, 3, 5, 8, 9, 14, 15, 16, 17, 19, 10, 3, 4, 9, 11, 12, 14, 18, 20, 21, 24, 10, 4, 5, 7, 8, 12, 16, 17, 19, 22, 23, 10, 1, 6, 7, 9, 13, 15, 16, 19, 22, 24, 10, 0, 3, 5, 10, 11, 13, 16, 18, 21, 23, 10, 0, 5, 9, 12, 13, 16, 19, 21, 22, 24, 
4, 7, 8.45455, 6, 10, 0, 6, 8, 10, 11, 13, 19, 20, 21, 24, 10, 0, 1, 4, 6, 10, 11, 12, 14, 15, 21, 10, 3, 11, 12, 13, 16, 18, 19, 20, 21, 23, 10, 3, 4, 6, 9, 10, 13, 16, 17, 19, 23, 10, 3, 4, 7, 11, 12, 14, 16, 17, 23, 24, 10, 4, 6, 7, 9, 12, 15, 17, 19, 23, 24, 
4, 6.76471, 8.16667, 6, 10, 0, 1, 2, 5, 7, 9, 14, 16, 17, 21, 10, 3, 5, 6, 8, 10, 14, 16, 17, 19, 23, 10, 0, 2, 5, 6, 9, 13, 14, 17, 22, 24, 10, 1, 2, 3, 5, 9, 10, 11, 13, 17, 24, 10, 0, 1, 2, 4, 6, 9, 13, 14, 20, 23, 10, 0, 1, 2, 3, 8, 9, 10, 12, 15, 24, 
