4, 19.8333, 25.44, 12, 10, 3, 4, 6, 9, 11, 13, 18, 19, 21, 22, 10, 2, 3, 6, 9, 12, 13, 15, 16, 20, 21, 10, 1, 2, 4, 6, 7, 9, 13, 16, 19, 24, 10, 2, 5, 6, 8, 9, 11, 16, 19, 20, 21, 10, 1, 2, 4, 5, 6, 7, 9, 15, 16, 20, 10, 0, 1, 2, 9, 10, 12, 16, 18, 20, 21, 10, 1, 9, 10, 11, 13, 14, 17, 18, 22, 23, 10, 2, 3, 7, 10, 12, 16, 18, 19, 23, 24, 10, 1, 3, 7, 9, 10, 11, 15, 17, 20, 23, 10, 4, 5, 11, 12, 13, 14, 16, 19, 20, 22, 10, 0, 4, 8, 11, 15, 18, 19, 21, 22, 24, 10, 2, 4, 5, 6, 7, 8, 11, 14, 17, 21, 
4, 19.8333, 26.16, 12, 10, 0, 1, 2, 4, 5, 8, 12, 14, 17, 18, 10, 1, 2, 4, 7, 8, 9, 11, 12, 13, 22, 10, 1, 3, 5, 8, 9, 11, 18, 19, 20, 23, 10, 2, 4, 6, 10, 11, 18, 19, 22, 23, 24, 10, 0, 1, 2, 3, 9, 15, 16, 18, 21, 23, 10, 1, 7, 8, 9, 10, 15, 16, 20, 21, 23, 10, 1, 3, 4, 5, 7, 8, 12, 19, 21, 23, 10, 1, 5, 7, 11, 13, 15, 16, 19, 23, 24, 10, 0, 2, 3, 4, 7, 8, 10, 16, 17, 21, 10, 0, 1, 3, 4, 9, 10, 13, 16, 21, 22, 10, 2, 5, 7, 8, 9, 10, 14, 17, 18, 22, 10, 2, 3, 4, 5, 9, 12, 17, 19, 22, 24, 
4, 21.087, 26.4, 12, 10, 4, 6, 8, 9, 11, 14, 15, 16, 21, 22, 10, 0, 2, 3, 4, 9, 14, 16, 21, 22, 23, 10, 0, 1, 2, 9, 10, 15, 17, 20, 22, 24, 10, 0, 1, 3, 4, 10, 13, 14, 15, 16, 24, 10, 1, 4, 5, 6, 11, 13, 18, 20, 21, 23, 10, 0, 6, 9, 12, 14, 15, 16, 17, 20, 24, 10, 6, 10, 11, 13, 14, 16, 19, 22, 23, 24, 10, 2, 5, 9, 10, 11, 13, 15, 18, 20, 24, 10, 1, 2, 3, 4, 7, 10, 17, 18, 20, 21, 10, 0, 2, 3, 5, 8, 9, 10, 13, 14, 21, 10, 1, 2, 3, 4, 5, 10, 13, 15, 20, 21, 10, 0, 4, 5, 7, 8, 10, 14, 18, 20, 24, 
4, 19.75, 25.52, 12, 10, 0, 2, 4, 6, 11, 13, 14, 16, 17, 23, 10, 0, 3, 4, 7, 10, 14, 15, 17, 19, 22, 10, 0, 6, 9, 13, 14, 15, 18, 19, 20, 21, 10, 4, 5, 9, 11, 12, 13, 16, 19, 22, 24, 10, 1, 2, 5, 8, 10, 13, 15, 18, 20, 23, 10, 4, 6, 8, 11, 14, 15, 18, 21, 22, 24, 10, 1, 3, 6, 8, 9, 17, 19, 20, 23, 24, 10, 3, 6, 7, 9, 11, 13, 18, 20, 22, 23, 10, 0, 4, 9, 10, 11, 16, 19, 20, 21, 23, 10, 3, 4, 5, 6, 7, 10, 12, 16, 17, 23, 10, 4, 5, 8, 9, 14, 16, 18, 19, 20, 21, 10, 4, 7, 9, 13, 14, 18, 19, 21, 23, 24, 
4, 20.7391, 26.72, 12, 10, 5, 6, 8, 11, 17, 19, 20, 21, 22, 23, 10, 2, 3, 4, 5, 8, 9, 10, 12, 14, 22, 10, 2, 3, 4, 7, 8, 11, 15, 16, 19, 22, 10, 1, 2, 5, 8, 11, 12, 13, 15, 17, 23, 10, 3, 5, 9, 13, 15, 16, 19, 20, 22, 23, 10, 0, 3, 5, 10, 12, 16, 17, 18, 20, 24, 10, 0, 1, 4, 8, 9, 14, 16, 19, 21, 22, 10, 1, 7, 9, 10, 13, 16, 19, 21, 22, 23, 10, 4, 5, 6, 8, 9, 12, 16, 21, 22, 23, 10, 4, 8, 9, 12, 15, 19, 20, 21, 23, 24, 10, 0, 7, 10, 12, 13, 15, 17, 21, 22, 23, 10, 0, 2, 3, 5, 6, 8, 10, 17, 21, 23, 
4, 19.5833, 25.92, 12, 10, 0, 2, 3, 5, 8, 12, 13, 15, 16, 21, 10, 1, 2, 4, 5, 6, 12, 14, 18, 22, 23, 10, 0, 3, 6, 9, 12, 15, 16, 17, 19, 24, 10, 0, 4, 5, 7, 9, 10, 13, 16, 18, 23, 10, 0, 4, 6, 7, 8, 9, 10, 11, 17, 19, 10, 1, 4, 11, 14, 15, 16, 19, 21, 23, 24, 10, 0, 1, 5, 9, 13, 16, 17, 18, 21, 24, 10, 1, 3, 5, 7, 8, 15, 16, 17, 22, 23, 10, 0, 5, 6, 7, 9, 11, 16, 21, 22, 24, 10, 0, 1, 2, 3, 4, 6, 7, 9, 10, 17, 10, 1, 4, 6, 7, 8, 11, 14, 17, 21, 23, 10, 0, 6, 8, 11, 15, 17, 18, 20, 23, 24, 
4, 22.1818, 26.88, 12, 10, 1, 4, 7, 8, 11, 13, 15, 16, 21, 22, 10, 2, 5, 7, 9, 11, 12, 17, 21, 23, 24, 10, 2, 4, 11, 13, 15, 16, 18, 19, 22, 24, 10, 1, 2, 6, 7, 13, 16, 18, 20, 23, 24, 10, 4, 5, 6, 7, 10, 13, 15, 16, 21, 22, 10, 5, 6, 7, 14, 15, 19, 21, 22, 23, 24, 10, 3, 4, 7, 11, 12, 13, 18, 20, 21, 24, 10, 3, 4, 5, 7, 8, 9, 13, 14, 15, 19, 10, 0, 5, 6, 11, 12, 13, 14, 17, 19, 20, 10, 2, 4, 5, 10, 13, 15, 16, 18, 22, 24, 10, 1, 2, 7, 8, 10, 12, 13, 19, 21, 24, 10, 2, 8, 10, 12, 14, 15, 18, 19, 20, 21, 
4, 19.0833, 25.28, 12, 10, 8, 9, 10, 14, 15, 19, 21, 22, 23, 24, 10, 0, 3, 4, 8, 9, 13, 14, 19, 20, 23, 10, 0, 3, 5, 6, 8, 10, 12, 18, 19, 20, 10, 0, 4, 6, 9, 10, 11, 16, 20, 21, 24, 10, 0, 1, 3, 4, 5, 7, 11, 16, 19, 24, 10, 1, 2, 3, 4, 6, 9, 11, 13, 14, 20, 10, 1, 6, 8, 11, 12, 13, 15, 22, 23, 24, 10, 1, 3, 9, 11, 14, 16, 17, 20, 22, 23, 10, 0, 1, 4, 5, 9, 10, 11, 15, 19, 24, 10, 2, 4, 5, 6, 7, 8, 13, 14, 18, 22, 10, 7, 8, 9, 10, 13, 14, 18, 22, 23, 24, 10, 2, 3, 4, 6, 15, 17, 19, 20, 21, 22, 
4, 20.2174, 27.1667, 12, 10, 2, 4, 5, 7, 9, 11, 13, 14, 16, 19, 10, 0, 2, 7, 9, 11, 13, 14, 15, 17, 24, 10, 1, 7, 9, 10, 12, 17, 18, 20, 21, 23, 10, 4, 6, 7, 8, 13, 15, 17, 21, 22, 24, 10, 0, 2, 5, 10, 14, 15, 16, 18, 21, 23, 10, 1, 5, 13, 15, 16, 17, 19, 21, 22, 23, 10, 0, 1, 6, 9, 10, 12, 16, 17, 22, 23, 10, 0, 5, 8, 9, 10, 13, 15, 18, 19, 21, 10, 1, 6, 7, 8, 9, 10, 11, 22, 23, 24, 10, 0, 1, 5, 6, 7, 9, 11, 17, 19, 22, 10, 1, 4, 8, 9, 13, 14, 19, 20, 22, 24, 10, 1, 2, 4, 6, 7, 10, 13, 16, 17, 18, 
4, 20.5, 26.72, 12, 10, 0, 2, 6, 7, 11, 17, 18, 19, 22, 23, 10, 0, 5, 7, 9, 11, 15, 18, 20, 21, 24, 10, 3, 11, 13, 16, 17, 19, 20, 21, 23, 24, 10, 2, 3, 7, 8, 11, 12, 15, 19, 20, 21, 10, 6, 7, 9, 11, 15, 16, 17, 19, 23, 24, 10, 3, 4, 5, 8, 9, 10, 11, 17, 20, 21, 10, 1, 4, 7, 9, 12, 14, 16, 18, 20, 23, 10, 3, 7, 12, 14, 15, 19, 20, 21, 22, 24, 10, 4, 5, 6, 15, 17, 18, 20, 21, 22, 23, 10, 0, 4, 5, 7, 8, 9, 15, 18, 20, 24, 10, 2, 4, 7, 9, 12, 16, 17, 20, 21, 23, 10, 1, 2, 4, 10, 11, 13, 16, 19, 22, 24, 
