4, 13.6087, 18.08, 10, 10, 0, 1, 3, 4, 10, 15, 16, 17, 21, 23, 10, 4, 6, 12, 13, 14, 15, 17, 21, 22, 23, 10, 0, 1, 7, 8, 10, 11, 12, 15, 19, 24, 10, 2, 3, 11, 13, 15, 16, 19, 22, 23, 24, 10, 0, 2, 5, 7, 8, 9, 11, 12, 14, 24, 10, 3, 6, 8, 10, 15, 17, 18, 21, 23, 24, 10, 2, 3, 9, 10, 11, 12, 15, 16, 17, 20, 10, 0, 3, 4, 5, 8, 12, 13, 19, 22, 24, 10, 1, 5, 6, 7, 10, 12, 14, 15, 17, 22, 10, 0, 3, 4, 9, 10, 12, 13, 16, 18, 22, 
4, 16, 20.5, 10, 10, 4, 6, 8, 9, 10, 11, 12, 15, 16, 17, 10, 1, 2, 6, 9, 10, 12, 18, 20, 21, 24, 10, 0, 3, 4, 6, 10, 15, 16, 18, 20, 21, 10, 1, 3, 4, 5, 7, 12, 13, 15, 21, 24, 10, 2, 3, 6, 8, 9, 13, 14, 21, 23, 24, 10, 0, 3, 4, 6, 8, 9, 12, 13, 14, 18, 10, 1, 4, 7, 10, 11, 12, 16, 20, 21, 22, 10, 2, 6, 8, 9, 10, 15, 18, 20, 22, 23, 10, 0, 7, 8, 10, 12, 15, 16, 17, 20, 21, 10, 2, 6, 10, 11, 12, 13, 16, 18, 20, 21, 
4, 14.7391, 18.8, 10, 10, 4, 7, 10, 11, 12, 13, 14, 18, 20, 24, 10, 0, 1, 7, 8, 10, 12, 19, 22, 23, 24, 10, 5, 6, 8, 10, 12, 14, 16, 18, 22, 23, 10, 2, 3, 4, 6, 7, 10, 12, 17, 22, 24, 10, 1, 2, 3, 6, 7, 8, 11, 13, 15, 16, 10, 1, 3, 4, 6, 8, 9, 10, 13, 20, 24, 10, 3, 7, 8, 9, 10, 12, 13, 19, 23, 24, 10, 0, 3, 6, 10, 11, 14, 16, 17, 19, 21, 10, 2, 4, 5, 6, 8, 12, 14, 18, 22, 24, 10, 0, 3, 6, 13, 17, 18, 19, 20, 21, 24, 
4, 12.9167, 17.6, 10, 10, 3, 5, 6, 8, 9, 11, 16, 17, 21, 24, 10, 0, 1, 2, 7, 12, 14, 16, 21, 23, 24, 10, 0, 1, 6, 12, 13, 15, 16, 21, 22, 24, 10, 1, 6, 9, 12, 13, 14, 16, 17, 18, 20, 10, 3, 4, 6, 10, 13, 14, 15, 20, 22, 23, 10, 1, 4, 6, 7, 13, 15, 19, 22, 23, 24, 10, 2, 4, 5, 6, 8, 9, 14, 16, 20, 22, 10, 2, 6, 8, 10, 11, 18, 19, 21, 22, 23, 10, 7, 8, 9, 11, 12, 13, 14, 17, 19, 20, 10, 0, 1, 7, 8, 10, 11, 14, 20, 21, 23, 
4, 13.3333, 18.24, 10, 10, 3, 5, 12, 13, 14, 16, 17, 19, 20, 23, 10, 1, 8, 9, 10, 11, 13, 16, 20, 23, 24, 10, 4, 5, 6, 7, 8, 9, 13, 14, 15, 18, 10, 1, 4, 6, 8, 9, 11, 13, 18, 19, 24, 10, 3, 5, 12, 13, 15, 19, 20, 21, 22, 23, 10, 7, 9, 10, 11, 12, 13, 19, 20, 21, 22, 10, 2, 3, 7, 11, 12, 14, 17, 18, 20, 24, 10, 0, 4, 5, 6, 9, 14, 16, 17, 20, 23, 10, 0, 1, 6, 7, 9, 11, 13, 16, 19, 23, 10, 5, 8, 10, 11, 12, 14, 17, 19, 21, 24, 
4, 15.0909, 19.12, 10, 10, 3, 4, 8, 13, 14, 15, 16, 19, 23, 24, 10, 2, 5, 6, 7, 13, 14, 17, 19, 23, 24, 10, 3, 6, 9, 10, 11, 13, 14, 17, 21, 23, 10, 0, 3, 5, 10, 11, 12, 14, 19, 20, 22, 10, 1, 2, 4, 6, 11, 16, 17, 18, 21, 24, 10, 2, 3, 4, 5, 6, 8, 9, 13, 20, 24, 10, 6, 8, 9, 11, 15, 17, 18, 19, 20, 24, 10, 3, 5, 6, 9, 11, 12, 14, 15, 20, 21, 10, 3, 4, 5, 6, 8, 11, 12, 13, 19, 23, 10, 0, 1, 2, 3, 10, 11, 13, 15, 19, 24, 
4, 15.0909, 18.96, 10, 10, 2, 3, 6, 7, 8, 11, 15, 17, 18, 21, 10, 0, 1, 2, 4, 11, 15, 18, 21, 23, 24, 10, 0, 1, 6, 7, 8, 11, 12, 17, 18, 24, 10, 2, 5, 7, 8, 9, 12, 17, 20, 23, 24, 10, 2, 3, 5, 9, 11, 17, 18, 20, 23, 24, 10, 2, 4, 6, 10, 12, 13, 14, 17, 20, 23, 10, 1, 3, 7, 9, 12, 16, 18, 20, 23, 24, 10, 0, 1, 5, 8, 11, 13, 15, 18, 22, 23, 10, 1, 2, 3, 4, 5, 7, 10, 11, 15, 19, 10, 1, 4, 5, 7, 14, 15, 17, 18, 21, 22, 
4, 13.7826, 17.84, 10, 10, 7, 8, 9, 14, 15, 19, 20, 22, 23, 24, 10, 0, 1, 4, 6, 9, 10, 12, 18, 23, 24, 10, 0, 4, 10, 11, 12, 13, 18, 19, 21, 22, 10, 3, 4, 5, 11, 12, 16, 18, 20, 22, 23, 10, 4, 5, 6, 8, 9, 11, 13, 14, 17, 18, 10, 1, 2, 4, 8, 11, 14, 17, 20, 21, 24, 10, 5, 6, 7, 8, 9, 12, 13, 15, 23, 24, 10, 0, 1, 5, 7, 8, 10, 13, 18, 21, 23, 10, 7, 9, 10, 12, 14, 15, 17, 18, 21, 24, 10, 6, 12, 13, 14, 15, 16, 17, 20, 22, 24, 
4, 13.48, 18.48, 10, 10, 2, 7, 8, 12, 16, 18, 19, 20, 22, 24, 10, 1, 2, 9, 14, 15, 16, 18, 19, 22, 23, 10, 1, 5, 6, 7, 8, 13, 14, 15, 18, 19, 10, 0, 4, 7, 9, 11, 13, 15, 16, 17, 21, 10, 0, 1, 3, 5, 7, 13, 16, 19, 22, 23, 10, 0, 1, 3, 8, 9, 11, 13, 15, 22, 23, 10, 0, 4, 6, 9, 10, 13, 16, 21, 22, 24, 10, 1, 6, 7, 8, 9, 10, 12, 14, 17, 20, 10, 3, 6, 11, 12, 16, 19, 20, 21, 22, 23, 10, 0, 6, 7, 13, 15, 16, 18, 20, 22, 23, 
4, 13.25, 17.92, 10, 10, 3, 4, 5, 8, 10, 12, 14, 17, 19, 22, 10, 2, 9, 12, 14, 15, 16, 17, 18, 20, 23, 10, 0, 4, 7, 8, 10, 11, 15, 18, 19, 21, 10, 0, 4, 5, 6, 10, 14, 17, 19, 22, 23, 10, 0, 2, 4, 5, 6, 10, 11, 12, 18, 24, 10, 5, 7, 8, 13, 14, 18, 19, 20, 22, 24, 10, 1, 2, 5, 6, 13, 17, 20, 21, 22, 23, 10, 1, 4, 8, 9, 10, 12, 16, 17, 22, 23, 10, 5, 8, 15, 16, 17, 18, 19, 20, 23, 24, 10, 0, 2, 7, 8, 11, 12, 13, 14, 21, 22, 
