4, 10.7, 13.75, 8, 10, 1, 2, 11, 12, 13, 15, 16, 17, 19, 24, 10, 0, 2, 3, 4, 5, 8, 11, 12, 15, 16, 10, 2, 3, 8, 12, 13, 16, 17, 18, 21, 23, 10, 1, 5, 9, 10, 11, 12, 13, 16, 18, 21, 10, 1, 2, 6, 8, 9, 13, 17, 19, 20, 22, 10, 0, 1, 2, 3, 8, 9, 11, 20, 23, 24, 10, 1, 2, 4, 8, 9, 10, 11, 12, 16, 17, 10, 2, 3, 4, 6, 7, 8, 10, 15, 16, 18, 
4, 9.45455, 12.16, 8, 10, 0, 8, 11, 12, 14, 16, 18, 21, 22, 24, 10, 1, 2, 3, 4, 5, 12, 15, 19, 21, 23, 10, 5, 8, 9, 10, 12, 14, 15, 16, 21, 24, 10, 0, 1, 6, 11, 12, 18, 19, 21, 23, 24, 10, 5, 6, 12, 13, 16, 19, 20, 22, 23, 24, 10, 0, 1, 2, 3, 7, 9, 13, 19, 20, 23, 10, 3, 7, 10, 12, 13, 17, 18, 20, 21, 23, 10, 2, 3, 11, 13, 14, 16, 18, 19, 23, 24, 
4, 11.7368, 12.96, 8, 10, 1, 2, 3, 5, 13, 16, 17, 19, 21, 22, 10, 0, 1, 3, 7, 9, 11, 15, 17, 21, 24, 10, 2, 5, 10, 11, 13, 16, 19, 22, 23, 24, 10, 0, 2, 3, 5, 10, 13, 16, 17, 19, 22, 10, 4, 9, 10, 11, 13, 14, 15, 17, 18, 22, 10, 3, 4, 5, 6, 10, 13, 18, 19, 23, 24, 10, 1, 3, 4, 5, 8, 12, 17, 19, 20, 23, 10, 1, 2, 3, 4, 5, 6, 15, 19, 22, 23, 
4, 10, 12.32, 8, 10, 1, 6, 8, 12, 13, 16, 18, 21, 23, 24, 10, 1, 5, 6, 8, 10, 12, 14, 18, 22, 23, 10, 2, 6, 7, 8, 11, 12, 19, 21, 22, 23, 10, 2, 5, 8, 10, 13, 14, 15, 16, 18, 22, 10, 0, 2, 4, 10, 15, 17, 19, 21, 22, 24, 10, 2, 6, 9, 11, 12, 15, 16, 17, 18, 22, 10, 1, 10, 11, 13, 15, 16, 19, 20, 21, 22, 10, 0, 2, 3, 4, 8, 13, 14, 18, 19, 21, 
4, 10.3, 13.4167, 8, 10, 3, 7, 12, 13, 15, 16, 17, 20, 22, 23, 10, 0, 2, 7, 10, 13, 14, 15, 16, 21, 24, 10, 0, 2, 5, 9, 11, 12, 13, 17, 21, 24, 10, 0, 6, 9, 10, 12, 13, 14, 19, 20, 22, 10, 1, 2, 6, 10, 11, 12, 16, 17, 18, 22, 10, 4, 6, 10, 12, 13, 15, 16, 17, 18, 21, 10, 1, 5, 7, 10, 11, 13, 14, 15, 16, 19, 10, 1, 4, 6, 9, 10, 11, 12, 13, 17, 18, 
4, 8.95238, 11.68, 8, 10, 2, 5, 6, 7, 9, 11, 13, 17, 18, 19, 10, 1, 3, 4, 10, 13, 17, 19, 20, 23, 24, 10, 6, 14, 15, 16, 17, 18, 21, 22, 23, 24, 10, 1, 3, 4, 5, 9, 14, 15, 18, 19, 22, 10, 7, 9, 11, 12, 14, 15, 18, 21, 23, 24, 10, 0, 3, 4, 9, 15, 16, 18, 19, 20, 21, 10, 0, 1, 2, 4, 8, 13, 15, 18, 19, 22, 10, 2, 4, 7, 8, 10, 11, 13, 17, 22, 23, 
4, 10.4, 13.25, 8, 10, 1, 3, 6, 7, 9, 11, 13, 15, 16, 20, 10, 1, 4, 8, 12, 13, 15, 18, 19, 20, 22, 10, 1, 2, 3, 5, 6, 11, 12, 13, 16, 20, 10, 0, 2, 3, 4, 5, 10, 11, 15, 18, 24, 10, 4, 5, 7, 10, 13, 16, 17, 19, 20, 23, 10, 0, 1, 7, 11, 13, 14, 17, 20, 22, 23, 10, 1, 3, 4, 6, 9, 11, 13, 14, 17, 22, 10, 0, 2, 4, 10, 12, 13, 15, 17, 20, 22, 
4, 10.0476, 12.8333, 8, 10, 3, 5, 9, 12, 13, 15, 18, 19, 21, 23, 10, 5, 7, 8, 10, 13, 17, 18, 20, 22, 24, 10, 3, 4, 6, 7, 11, 13, 15, 21, 22, 24, 10, 0, 3, 4, 5, 7, 13, 16, 19, 21, 23, 10, 1, 3, 4, 6, 7, 11, 14, 20, 22, 24, 10, 1, 7, 8, 9, 13, 15, 16, 20, 22, 23, 10, 1, 5, 6, 8, 15, 20, 21, 22, 23, 24, 10, 0, 1, 3, 8, 12, 14, 17, 19, 21, 22, 
4, 10.0476, 12.48, 8, 10, 2, 3, 7, 9, 13, 14, 16, 18, 22, 23, 10, 0, 2, 6, 7, 10, 13, 16, 17, 20, 22, 10, 0, 1, 2, 3, 5, 13, 16, 18, 21, 22, 10, 1, 4, 7, 9, 10, 13, 14, 15, 18, 23, 10, 1, 3, 5, 7, 8, 10, 12, 13, 18, 21, 10, 0, 1, 5, 6, 9, 10, 11, 14, 16, 22, 10, 1, 3, 5, 10, 13, 15, 19, 21, 23, 24, 10, 2, 3, 5, 8, 10, 11, 12, 15, 17, 23, 
4, 9.14286, 12.16, 8, 10, 8, 9, 11, 12, 13, 17, 19, 20, 21, 23, 10, 1, 3, 4, 5, 7, 8, 10, 15, 16, 23, 10, 0, 1, 6, 7, 8, 10, 11, 13, 15, 23, 10, 0, 4, 7, 9, 10, 11, 12, 13, 17, 21, 10, 1, 6, 9, 10, 15, 17, 18, 19, 20, 23, 10, 2, 3, 5, 9, 15, 17, 18, 20, 22, 23, 10, 4, 5, 7, 8, 14, 16, 17, 18, 19, 24, 10, 0, 4, 7, 9, 14, 15, 17, 19, 23, 24, 
4, 9.57143, 11.92, 8, 10, 6, 8, 9, 10, 13, 16, 17, 19, 23, 24, 10, 1, 3, 7, 8, 11, 14, 15, 16, 22, 24, 10, 11, 12, 15, 17, 18, 19, 20, 21, 22, 24, 10, 0, 2, 4, 9, 11, 12, 14, 15, 22, 23, 10, 1, 4, 8, 10, 15, 17, 18, 19, 20, 21, 10, 1, 2, 10, 11, 12, 17, 18, 20, 23, 24, 10, 0, 3, 7, 8, 9, 12, 13, 15, 17, 23, 10, 4, 5, 7, 11, 15, 16, 17, 19, 21, 23, 
4, 10.2, 12.5833, 8, 10, 1, 4, 5, 11, 12, 14, 18, 19, 22, 24, 10, 0, 1, 2, 3, 7, 10, 15, 17, 19, 23, 10, 0, 1, 5, 7, 12, 16, 19, 20, 21, 22, 10, 2, 4, 7, 11, 17, 18, 20, 22, 23, 24, 10, 4, 5, 6, 7, 10, 11, 17, 19, 20, 24, 10, 4, 5, 9, 11, 12, 14, 16, 18, 21, 23, 10, 0, 2, 4, 7, 11, 12, 15, 16, 20, 22, 10, 2, 6, 7, 9, 10, 12, 13, 15, 18, 21, 
4, 9.7619, 12.9167, 8, 10, 1, 4, 6, 7, 8, 15, 16, 17, 20, 23, 10, 4, 5, 6, 13, 15, 16, 18, 19, 21, 23, 10, 8, 9, 10, 11, 12, 15, 16, 17, 18, 21, 10, 2, 4, 5, 7, 10, 11, 12, 15, 18, 22, 10, 0, 5, 6, 9, 11, 12, 13, 19, 20, 22, 10, 0, 1, 7, 10, 12, 13, 15, 16, 20, 23, 10, 0, 4, 5, 8, 11, 14, 16, 17, 18, 19, 10, 0, 1, 5, 6, 10, 11, 15, 16, 21, 24, 
