4, 4, 4.28571, 4, 10, 2, 3, 6, 14, 15, 16, 17, 18, 22, 24, 10, 0, 1, 2, 8, 11, 13, 20, 21, 22, 23, 10, 2, 6, 9, 12, 14, 15, 17, 20, 23, 24, 10, 0, 1, 3, 10, 13, 15, 17, 21, 23, 24, 
4, 4, 4.64706, 4, 10, 0, 4, 6, 7, 8, 9, 15, 18, 19, 20, 10, 0, 2, 5, 7, 8, 9, 15, 17, 18, 20, 10, 1, 4, 6, 8, 9, 14, 17, 20, 22, 23, 10, 0, 1, 5, 13, 15, 16, 21, 22, 23, 24, 
4, 4, 4.57143, 4, 10, 0, 2, 9, 12, 13, 15, 17, 21, 22, 23, 10, 1, 2, 3, 4, 5, 8, 15, 20, 21, 23, 10, 0, 3, 5, 9, 11, 15, 17, 18, 22, 23, 10, 2, 3, 4, 7, 9, 10, 13, 15, 19, 23, 
4, 4, 4.57143, 4, 10, 3, 7, 9, 10, 14, 15, 16, 19, 20, 22, 10, 6, 7, 8, 10, 14, 15, 16, 18, 22, 23, 10, 0, 2, 3, 6, 7, 9, 16, 17, 18, 19, 10, 4, 5, 6, 9, 12, 13, 14, 16, 19, 22, 
4, 4, 4, 4, 10, 2, 4, 5, 10, 13, 14, 15, 19, 22, 23, 10, 3, 5, 8, 10, 12, 16, 17, 18, 19, 21, 10, 1, 4, 7, 10, 11, 15, 16, 17, 18, 24, 10, 0, 2, 3, 6, 8, 9, 11, 15, 23, 24, 
4, 4, 4, 4, 10, 5, 8, 9, 11, 12, 14, 16, 18, 19, 21, 10, 0, 1, 11, 12, 13, 14, 15, 21, 22, 24, 10, 6, 9, 10, 13, 15, 16, 17, 18, 20, 22, 10, 1, 2, 5, 6, 9, 17, 20, 22, 23, 24, 
4, 4, 4.28571, 4, 10, 2, 3, 4, 5, 12, 13, 15, 17, 18, 23, 10, 0, 2, 6, 9, 14, 16, 18, 19, 20, 21, 10, 0, 6, 8, 14, 15, 17, 18, 20, 21, 24, 10, 3, 4, 7, 8, 11, 12, 18, 21, 22, 23, 
4, 4, 4, 4, 10, 1, 2, 4, 6, 8, 11, 12, 15, 17, 19, 10, 2, 3, 4, 7, 9, 10, 11, 17, 19, 21, 10, 1, 3, 9, 10, 12, 15, 18, 21, 22, 24, 10, 1, 7, 8, 12, 13, 16, 18, 21, 23, 24, 
4, 4, 4, 4, 10, 0, 2, 5, 9, 11, 12, 14, 18, 20, 21, 10, 5, 7, 8, 9, 11, 12, 15, 16, 17, 20, 10, 1, 4, 5, 6, 8, 11, 13, 21, 22, 24, 10, 0, 1, 3, 6, 8, 9, 14, 19, 22, 24, 
4, 4, 4.22222, 4, 10, 1, 2, 4, 10, 12, 15, 17, 18, 21, 24, 10, 0, 1, 2, 3, 6, 8, 9, 17, 22, 24, 10, 0, 2, 5, 7, 10, 14, 16, 18, 20, 24, 10, 0, 1, 2, 4, 9, 15, 20, 21, 22, 23, 
4, 4, 4.61538, 4, 10, 0, 1, 6, 7, 8, 10, 13, 19, 20, 23, 10, 4, 5, 10, 11, 14, 15, 16, 17, 19, 20, 10, 0, 1, 3, 5, 6, 9, 15, 17, 21, 24, 10, 1, 2, 6, 7, 9, 10, 11, 13, 20, 23, 
4, 4, 4, 4, 10, 0, 2, 9, 12, 14, 15, 16, 19, 22, 23, 10, 2, 3, 5, 7, 11, 12, 18, 20, 21, 24, 10, 0, 3, 7, 9, 10, 13, 16, 17, 19, 21, 10, 0, 4, 7, 8, 10, 14, 15, 17, 18, 20, 
4, 4, 4.38095, 4, 10, 1, 2, 7, 9, 16, 17, 18, 19, 20, 22, 10, 1, 2, 3, 4, 7, 10, 13, 16, 17, 22, 10, 0, 2, 3, 5, 6, 9, 12, 16, 19, 20, 10, 0, 4, 6, 7, 14, 16, 19, 21, 22, 24, 
4, 4, 4, 4, 10, 0, 5, 8, 9, 15, 16, 17, 18, 19, 22, 10, 1, 3, 5, 7, 11, 13, 14, 16, 21, 24, 10, 1, 2, 3, 8, 9, 10, 11, 13, 18, 22, 10, 0, 1, 6, 12, 13, 15, 16, 18, 22, 24, 
4, 4, 4.61538, 4, 10, 0, 1, 2, 4, 8, 10, 15, 17, 20, 22, 10, 1, 2, 9, 10, 11, 12, 15, 16, 21, 23, 10, 0, 1, 2, 6, 9, 15, 16, 21, 23, 24, 10, 2, 3, 5, 9, 12, 16, 17, 18, 19, 20, 
4, 4, 4.22222, 4, 10, 3, 4, 5, 9, 10, 11, 12, 16, 17, 19, 10, 0, 1, 2, 4, 7, 9, 12, 14, 19, 21, 10, 0, 4, 8, 9, 14, 15, 19, 22, 23, 24, 10, 0, 1, 2, 9, 11, 12, 17, 18, 23, 24, 
